,Year_Birth,Education,ages,Marital_Status,PhD,Basic,2n Cycle,Master,Graduation,Income,single,married,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,months,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spent,Total_Spent_Per_Month,TotalChildren,HasChildren
1836,1970,PhD,46,Married,1,0,0,0,0,80336.0,0,1,0,0,09-09-2013,12,209,39,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,1052,1709.5,0,0
1837,1957,Graduation,59,Married,0,0,0,0,1,47743.0,0,1,0,1,22-03-2013,56,198,45,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,275,515.625,1,1
1838,1955,2n Cycle,61,Married,0,0,1,0,0,62972.0,0,1,0,1,03-08-2012,39,313,52,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,587,1271.8333333333333,1,1
1839,1954,PhD,62,Divorced,1,0,0,0,0,57333.0,1,0,0,1,22-09-2012,55,941,51,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,1662,3531.75,1,1
1840,1982,PhD,34,Together,1,0,0,0,0,32313.0,0,1,1,0,11-02-2013,60,86,46,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,159,304.75,1,1
1841,1953,Master,63,Widow,0,0,0,1,0,84953.0,1,0,0,0,03-06-2013,73,167,42,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,1024,1792.0,0,0
1842,1968,Master,48,Divorced,0,0,0,1,0,27071.0,1,0,1,0,23-04-2014,90,8,32,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,35,46.666666666666664,1,1
1843,1957,Master,59,Together,0,0,0,1,0,68148.0,0,1,0,0,31-08-2013,86,389,40,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,1042,1736.6666666666667,0,0
1844,1965,Master,51,Together,0,0,0,1,0,65735.0,0,1,1,1,07-12-2013,37,239,36,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,395,592.5,2,1
1845,1975,PhD,41,Married,1,0,0,0,0,86836.0,0,1,0,0,12-09-2012,7,179,51,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,557,1183.625,0,0
1846,1963,PhD,53,Married,1,0,0,0,0,4023.0,0,1,1,1,23-06-2014,29,5,30,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,9,11.25,2,1
1847,1990,Graduation,26,Married,0,0,0,0,1,30093.0,0,1,0,0,08-07-2013,19,2,41,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,69,117.875,0,0
1848,1966,PhD,50,Married,1,0,0,0,0,57705.0,0,1,0,1,11-01-2014,14,383,35,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,486,708.75,1,1
1849,1988,Graduation,28,Single,0,0,0,0,1,25008.0,1,0,1,0,02-02-2014,72,2,34,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,34,48.166666666666664,1,1
1850,1995,2n Cycle,21,Single,0,0,1,0,0,83257.0,1,0,0,0,18-09-2012,56,536,51,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,1365,2900.625,0,0
1851,1975,Graduation,41,Together,0,0,0,0,1,22280.0,0,1,1,0,19-05-2013,85,2,43,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,13,23.291666666666668,1,1
1852,1978,PhD,38,Married,1,0,0,0,0,72159.0,0,1,0,0,29-10-2012,62,322,50,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,1401,2918.75,0,0
1853,1961,Graduation,55,Together,0,0,0,0,1,64260.0,0,1,0,0,11-01-2013,1,539,47,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,1574,3082.4166666666665,0,0
1854,1984,PhD,32,Single,1,0,0,0,0,82733.0,1,0,0,0,10-09-2013,28,712,39,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,1323,2149.875,0,0
1855,1971,Master,45,Divorced,0,0,0,1,0,74290.0,1,0,0,1,12-08-2013,70,1121,40,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1217,2028.3333333333333,1,1
1856,1951,Master,65,Single,0,0,0,1,0,58217.0,1,0,2,1,17-11-2012,84,68,49,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,103,210.29166666666666,3,1
1857,1976,Master,40,Together,0,0,0,1,0,21024.0,0,1,0,0,04-07-2013,89,36,41,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,84,143.5,0,0
1858,1972,PhD,44,Married,1,0,0,0,0,70116.0,0,1,0,0,26-01-2013,73,707,47,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,1536,3008.0,0,0
1859,1985,Graduation,31,Together,0,0,0,0,1,54006.0,0,1,1,0,18-09-2012,42,174,51,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,581,1234.625,1,1
1860,1966,PhD,50,Married,1,0,0,0,0,69063.0,0,1,0,1,07-11-2012,16,666,49,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,928,1894.6666666666667,1,1
1861,1975,2n Cycle,41,Divorced,0,0,1,0,0,11448.0,1,0,0,0,15-12-2013,16,0,36,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,14,21.0,0,0
1862,1979,Graduation,37,Single,0,0,0,0,1,61825.0,1,0,0,1,07-08-2013,56,162,40,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,424,706.6666666666666,1,1
1863,1971,Graduation,45,Married,0,0,0,0,1,70886.0,0,1,1,0,14-10-2013,65,407,38,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,960,1520.0,1,1
1864,1982,Graduation,34,Married,0,0,0,0,1,69109.0,0,1,0,0,09-11-2012,10,823,49,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1555,3174.7916666666665,0,0
1865,1973,Graduation,43,Widow,0,0,0,0,1,60208.0,1,0,1,1,07-10-2012,13,488,50,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,656,1366.6666666666667,2,1
1866,1968,Master,48,Together,0,0,0,1,0,32889.0,0,1,1,1,06-09-2013,78,28,39,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,55,89.375,2,1
1867,1984,Graduation,32,Single,0,0,0,0,1,34738.0,1,0,1,0,11-05-2014,51,3,31,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,20,25.833333333333332,1,1
1868,1971,Master,45,Together,0,0,0,1,0,30538.0,0,1,1,0,01-10-2012,27,284,50,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,367,764.5833333333334,1,1
1869,1977,2n Cycle,39,Together,0,0,1,0,0,82326.0,0,1,0,0,10-03-2014,30,938,33,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2257,3103.375,0,0
1870,1967,PhD,49,Divorced,1,0,0,0,0,26642.0,1,0,1,0,01-03-2014,71,13,33,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,57.75,1,1
1871,1964,Graduation,52,Divorced,0,0,0,0,1,69932.0,1,0,0,1,12-06-2013,97,412,42,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,1049,1835.75,1,1
1872,1972,Graduation,44,Single,0,0,0,0,1,44503.0,1,0,1,1,16-04-2014,83,31,32,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,64.0,2,1
1873,1948,PhD,68,Single,1,0,0,0,0,60200.0,1,0,0,1,02-01-2013,3,502,47,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,685,1341.4583333333333,1,1
1874,1952,Graduation,64,Divorced,0,0,0,0,1,49638.0,1,0,0,1,19-04-2014,71,18,32,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,39,52.0,1,1
1875,1987,2n Cycle,29,Single,0,0,1,0,0,23830.0,1,0,0,0,07-02-2014,3,1,34,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,60.916666666666664,0,0
1876,1959,Master,57,Widow,0,0,0,1,0,33051.0,1,0,0,0,16-08-2012,15,100,52,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,835,1809.1666666666667,0,0
1877,1958,Graduation,58,Married,0,0,0,0,1,72905.0,0,1,0,0,21-01-2014,52,407,35,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,1515,2209.375,0,0
1878,1951,PhD,65,Together,1,0,0,0,0,69702.0,0,1,0,1,19-02-2013,8,664,46,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,1039,1991.4166666666667,1,1
1879,1975,Graduation,41,Divorced,0,0,0,0,1,70300.0,1,0,1,0,15-07-2013,89,1045,41,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,1596,2726.5,1,1
1880,1984,PhD,32,Married,1,0,0,0,0,70643.0,0,1,0,0,15-10-2012,66,1218,50,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,1828,3808.3333333333335,0,0
1881,1969,PhD,47,Married,1,0,0,0,0,30396.0,0,1,1,0,30-04-2014,22,15,32,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,34,45.333333333333336,1,1
1882,1968,PhD,48,Divorced,1,0,0,0,0,50616.0,1,0,0,1,18-04-2014,56,128,32,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,149,198.66666666666666,1,1
1883,1969,Master,47,Single,0,0,0,1,0,62772.0,1,0,0,1,19-05-2013,74,581,43,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,946,1694.9166666666667,1,1
1884,1985,PhD,31,Single,1,0,0,0,0,30298.0,1,0,0,0,19-05-2014,48,6,31,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,28,36.166666666666664,0,0
1885,1984,Graduation,32,Single,0,0,0,0,1,52413.0,1,0,1,0,03-11-2012,67,185,49,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,450,918.75,1,1
1886,1957,PhD,59,Married,1,0,0,0,0,44155.0,0,1,1,1,19-01-2014,24,22,35,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,46,67.08333333333333,2,1
1887,1971,PhD,45,Divorced,1,0,0,0,0,86979.0,1,0,0,0,07-11-2013,67,584,37,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,1702,2623.9166666666665,0,0
1888,1975,Graduation,41,Together,0,0,0,0,1,76532.0,0,1,1,1,09-09-2013,38,355,39,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,820,1332.5,2,1
1889,1982,Graduation,34,Married,0,0,0,0,1,42081.0,0,1,1,0,26-02-2013,86,175,46,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,382,732.1666666666666,1,1
1890,1988,PhD,28,Married,1,0,0,0,0,67546.0,0,1,0,0,31-08-2012,90,864,52,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2126,4606.333333333333,0,0
1891,1989,Master,27,Together,0,0,0,1,0,88420.0,0,1,0,0,02-05-2014,87,957,31,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2069,2672.4583333333335,0,0
1892,1985,Graduation,31,Married,0,0,0,0,1,31158.0,0,1,1,0,27-01-2013,62,25,47,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,72,141.0,1,1
1893,1968,Graduation,48,Divorced,0,0,0,0,1,61671.0,1,0,0,1,03-06-2014,23,641,30,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,732,915.0,1,1
1894,1974,Graduation,42,Single,0,0,0,0,1,69719.0,1,0,0,0,26-05-2014,99,273,31,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,801,1034.625,0,0
1895,1949,Graduation,67,Divorced,0,0,0,0,1,49160.0,1,0,0,1,20-10-2013,29,122,38,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,236,373.6666666666667,1,1
1896,1978,Basic,38,Together,0,1,0,0,0,24882.0,0,1,1,0,09-09-2012,52,1,51,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,80,170.0,1,1
1897,1954,PhD,62,Single,1,0,0,0,0,90933.0,1,0,0,0,31-03-2014,90,1020,33,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1685,2316.875,0,0
1898,1945,PhD,71,Single,1,0,0,0,0,113734.0,1,0,0,0,28-05-2014,9,6,31,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,277,357.7916666666667,0,0
1899,1950,PhD,66,Together,1,0,0,0,0,59292.0,0,1,0,1,13-06-2013,71,378,42,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,507,887.25,1,1
1900,1964,PhD,52,Married,1,0,0,0,0,45759.0,0,1,1,1,23-02-2013,13,42,46,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,130.33333333333334,2,1
1901,1983,Graduation,33,Single,0,0,0,0,1,22148.0,1,0,0,0,13-04-2014,16,15,32,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,65.33333333333333,0,0
1902,1987,Master,29,Married,0,0,0,1,0,73395.0,0,1,0,0,18-03-2014,94,272,33,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,397,545.875,0,0
1903,1971,Graduation,45,Divorced,0,0,0,0,1,29819.0,1,0,1,0,24-10-2013,77,9,38,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,39,61.75,1,1
1904,1968,Graduation,48,Married,0,0,0,0,1,45688.0,0,1,0,1,25-01-2014,20,279,35,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,306,446.25,1,1
1905,1954,Graduation,62,Married,0,0,0,0,1,62820.0,0,1,0,0,11-05-2013,51,398,43,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,976,1748.6666666666667,0,0
1906,1971,PhD,45,Married,1,0,0,0,0,60491.0,0,1,0,1,06-09-2013,81,637,39,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,1028,1670.5,1,1
1907,1986,Graduation,30,Together,0,0,0,0,1,33235.0,0,1,1,0,05-02-2014,71,45,34,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,70,99.16666666666667,1,1
1908,1959,Graduation,57,Married,0,0,0,0,1,35701.0,0,1,0,0,19-03-2013,36,21,45,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,46,86.25,0,0
1909,1980,Master,36,Married,0,0,0,1,0,31535.0,0,1,1,0,26-09-2013,95,15,39,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,51,82.875,1,1
1910,1960,2n Cycle,56,Together,0,0,1,0,0,92556.0,0,1,0,0,20-04-2014,32,493,32,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,1263,1684.0,0,0
1911,1970,Graduation,46,Single,0,0,0,0,1,67384.0,1,0,0,1,10-11-2012,32,957,49,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1490,3042.0833333333335,1,1
1912,1971,Master,45,Together,0,0,0,1,0,80573.0,0,1,0,0,14-10-2012,85,829,50,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,1564,3258.3333333333335,0,0
1913,1967,Graduation,49,Married,0,0,0,0,1,77870.0,0,1,0,1,22-08-2012,93,1017,52,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1815,3932.5,1,1
1914,1963,PhD,53,Widow,1,0,0,0,0,52278.0,1,0,0,1,25-01-2013,24,953,47,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,1198,2346.0833333333335,1,1
1915,1968,Graduation,48,Single,0,0,0,0,1,57107.0,1,0,0,1,24-08-2012,44,159,52,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,416,901.3333333333334,1,1
1916,1990,Graduation,26,Married,0,0,0,0,1,18929.0,0,1,0,0,16-02-2013,15,32,46,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,85,162.91666666666666,0,0
1917,1981,PhD,35,Single,1,0,0,0,0,36038.0,1,0,1,0,31-05-2013,82,23,43,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,47,84.20833333333333,1,1
1918,1976,Graduation,40,Single,0,0,0,0,1,20180.0,1,0,0,0,20-02-2013,27,18,46,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,137,262.5833333333333,0,0
1919,1965,PhD,51,Together,1,0,0,0,0,34230.0,0,1,1,1,26-12-2012,72,15,48,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,21,42.0,2,1
1920,1977,2n Cycle,39,Single,0,0,1,0,0,31878.0,1,0,0,1,22-06-2014,7,23,30,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,70,87.5,1,1
1921,1972,2n Cycle,44,Married,0,0,1,0,0,70932.0,0,1,0,1,19-01-2014,57,200,35,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,909,1325.625,1,1
1922,1956,Graduation,60,Single,0,0,0,0,1,91249.0,1,0,0,0,20-10-2012,84,1324,50,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,1676,3491.6666666666665,0,0
1923,1943,Master,73,Single,0,0,0,1,0,77598.0,1,0,0,0,01-10-2013,53,1193,38,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,1735,2747.0833333333335,0,0
1924,1959,Graduation,57,Single,0,0,0,0,1,80982.0,1,0,1,1,08-01-2013,48,505,47,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,1191,2332.375,2,1
1925,1977,Master,39,Married,0,0,0,1,0,22701.0,0,1,1,0,05-09-2013,2,2,39,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,24,39.0,1,1
1926,1969,PhD,47,Married,1,0,0,0,0,55212.0,0,1,0,1,23-11-2012,65,1103,49,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1182,2413.25,1,1
1927,1970,Graduation,46,Married,0,0,0,0,1,70617.0,0,1,0,0,23-06-2013,45,353,42,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,1280,2240.0,0,0
1928,1957,Graduation,59,Single,0,0,0,0,1,64849.0,1,0,0,0,13-11-2012,42,652,49,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,1336,2727.6666666666665,0,0
1929,1965,Master,51,Married,0,0,0,1,0,62694.0,0,1,1,1,17-06-2013,29,379,42,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,749,1310.75,2,1
1930,1974,PhD,42,Married,1,0,0,0,0,61917.0,0,1,1,1,20-11-2013,83,46,37,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,91,140.29166666666666,2,1
1931,1947,PhD,69,Married,1,0,0,0,0,67472.0,0,1,0,1,28-09-2013,93,162,39,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,414,672.75,1,1
1932,1982,Master,34,Married,0,0,0,1,0,21059.0,0,1,1,0,07-01-2014,40,8,35,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,44,64.16666666666667,1,1
1933,1968,Master,48,Married,0,0,0,1,0,29543.0,0,1,2,0,01-04-2014,47,17,32,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,63,84.0,2,1
1934,1951,Graduation,65,Married,0,0,0,0,1,75903.0,0,1,0,1,08-04-2013,50,340,44,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,901,1651.8333333333333,1,1
1935,1975,2n Cycle,41,Together,0,0,1,0,0,34984.0,0,1,1,1,06-09-2012,40,8,51,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,80.75,2,1
1936,1956,PhD,60,Single,1,0,0,0,0,54998.0,1,0,0,1,10-03-2013,3,154,45,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,455,853.125,1,1
1937,1949,PhD,67,Widow,1,0,0,0,0,54356.0,1,0,0,1,19-11-2012,62,710,49,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,775,1582.2916666666667,1,1
1938,1959,Master,57,Married,0,0,0,1,0,34242.0,0,1,0,1,23-03-2014,25,8,33,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,15,20.625,1,1
1939,1973,Graduation,43,Married,0,0,0,0,1,25410.0,0,1,1,0,31-08-2013,48,2,40,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,38,63.333333333333336,1,1
1940,1984,PhD,32,Married,1,0,0,0,0,73356.0,0,1,0,0,06-02-2014,56,1050,34,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,1512,2142.0,0,0
1941,1950,Graduation,66,Together,0,0,0,0,1,28320.0,0,1,0,1,14-01-2013,68,19,47,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,43,84.20833333333333,1,1
1942,1977,Graduation,39,Single,0,0,0,0,1,23763.0,1,0,1,0,07-08-2012,64,22,52,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,91.0,1,1
1943,1984,Graduation,32,Married,0,0,0,0,1,72570.0,0,1,0,0,25-04-2014,67,274,32,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,1089,1452.0,0,0
1944,1976,Master,40,Married,0,0,0,1,0,34529.0,0,1,1,0,14-09-2012,94,68,51,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,162,344.25,1,1
1945,1951,Graduation,65,Widow,0,0,0,0,1,70792.0,1,0,0,0,06-02-2013,82,344,46,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,1272,2438.0,0,0
1946,1982,Graduation,34,Married,0,0,0,0,1,63211.0,0,1,0,0,02-11-2012,3,145,49,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,1173,2394.875,0,0
1947,1974,Master,42,Married,0,0,0,1,0,83891.0,0,1,0,1,20-06-2014,24,217,30,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,816,1020.0,1,1
1948,1968,Graduation,48,Single,0,0,0,0,1,36065.0,1,0,1,1,31-03-2013,54,18,45,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,74,138.75,2,1
1949,1954,Graduation,62,Together,0,0,0,0,1,39898.0,0,1,0,1,12-02-2013,20,69,46,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,134,256.8333333333333,1,1
1950,1940,PhD,76,Single,1,0,0,0,0,51141.0,1,0,0,0,08-07-2013,96,144,41,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,157,268.2083333333333,0,0
1951,1976,Graduation,40,Married,0,0,0,0,1,56939.0,0,1,0,1,18-09-2013,19,256,39,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,561,911.625,1,1
1952,1951,Graduation,65,Single,0,0,0,0,1,80872.0,1,0,0,0,12-05-2014,60,483,31,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,1336,1725.6666666666667,0,0
1953,1976,PhD,40,Together,1,0,0,0,0,72335.0,0,1,0,0,13-08-2012,2,1285,52,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,2092,4532.666666666667,0,0
1954,1964,PhD,52,Single,1,0,0,0,0,61798.0,1,0,0,0,23-11-2013,13,338,37,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,463,713.7916666666666,0,0
1955,1950,PhD,66,Widow,1,0,0,0,0,76842.0,1,0,0,0,03-05-2014,37,605,31,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,1130,1459.5833333333333,0,0
1956,1976,Graduation,40,Together,0,0,0,0,1,29478.0,0,1,1,0,17-01-2014,59,8,35,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,20,29.166666666666668,1,1
1957,1956,Graduation,60,Single,0,0,0,0,1,46998.0,1,0,0,1,22-10-2012,55,172,50,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,377,785.4166666666666,1,1
1958,1990,Graduation,26,Single,0,0,0,0,1,96843.0,1,0,0,0,23-04-2013,60,448,44,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,1544,2830.6666666666665,0,0
1959,1950,PhD,66,Widow,1,0,0,0,0,56551.0,1,0,1,1,07-05-2014,48,67,31,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,138,178.25,2,1
1960,1965,Master,51,Married,0,0,0,1,0,70053.0,0,1,0,1,03-07-2013,38,512,41,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,1012,1728.8333333333333,1,1
1961,1962,PhD,54,Widow,1,0,0,0,0,71670.0,1,0,0,0,09-07-2013,8,1462,41,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,1766,3016.9166666666665,0,0
1962,1978,Graduation,38,Married,0,0,0,0,1,44359.0,0,1,1,1,17-06-2014,19,20,30,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,45,56.25,2,1
1963,1952,Graduation,64,Single,0,0,0,0,1,40887.0,1,0,1,1,06-05-2013,32,50,43,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,161,288.4583333333333,2,1
1964,1966,Graduation,50,Divorced,0,0,0,0,1,48877.0,1,0,0,1,05-01-2014,27,102,35,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,144,210.0,1,1
1965,1947,Graduation,69,Together,0,0,0,0,1,74485.0,0,1,0,0,24-08-2013,58,499,40,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,1734,2890.0,0,0
1966,1972,Graduation,44,Together,0,0,0,0,1,64474.0,0,1,0,1,22-10-2013,59,381,38,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,823,1303.0833333333333,1,1
1967,1963,Graduation,53,Together,0,0,0,0,1,77226.0,0,1,0,1,28-02-2014,29,631,34,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,1138,1612.1666666666667,1,1
1968,1949,Graduation,67,Widow,0,0,0,0,1,72643.0,1,0,0,0,27-02-2013,60,526,46,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,1429,2738.9166666666665,0,0
